Titre,URL,Note,Pseudo,Avis
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"3,5",Leahh,"Globalement le film est très sympathique, le décor est bien réalisé. Les acteurs jouent très bien, l’histoire plutôt pas mal. Par contre, je trouve qu’on manque d’horreur à proprement parlé, je le qualifierais plutôt de glauque que d’horrifique. On passe par toutes les émotions, et j’ai trouvé l’actrice principale vraiment bien. En revanche, je trouve que quelques détails de l’histoire on été un peu mis de côté, notamment sur « comment ils se sont procurés la bête » ou « comment ont-ils eu l’idée d’accoupler des femmes et une bête ». En fait, les origines de la bête on ne les connais pas vraiment et je trouve qu’on sort du film avec pleins de questions en tête. Aussi je trouve que la religion chrétienne a été un peu décrédibilisée à certains moment, et j’avoue être lacée des films qui « se moque » toujours de la même religion. J’entends par là qu’à chaque fois c’est la religion chrétienne qui est utilisée dans les films, alors que là, avec un tel scénario, on aurait pu s’en tenir à une secte tout simplement au lieu de partir du une base chrétienne avec des bonnes sœurs. Autrement, j’ai plutôt apprécié le film dans son ensemble."
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"0,5",Flav DM.,"Pire scénario que j’ai vu de tout les films soit disant d’horreur. Une vraie merguez comme on les aimes depuis quelques temps. Je je recommande vraiment pas. Si vous voulez voir un film, consommez votre argent pour un autre que celui ci."
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"0,5",Gaarahatake1602,"Que dire, je n'ai pas les mots pour décrire ce film. Étant accumulé une certaine expérience envers les films d'horreurs je n'hésiterais même pas à dire que ce film est le pire que j'ai vu. Tout d'abord un scénario des plus moyens il ne se passe absolument rien, 4 screamers a tout casser en 2 heures, un scénario où on prédit la fin 1h avant des personnages introduit dans l'histoires sans raison ni origines SURTOUT NE VOUS FIEZ PAS À LA BANDE ANNOCE les seules pauvres petites actions intéressantes en 2h y sont regroupés. Ce film ne fait absolument pas peur le pegi 16 est juste là en tant qu'attrape spectateurs en 2 heures les seules images terrifiantes étaient un accouchement, une césariennes et cadavres couper umen 2 avec des boyaux qui sortent ( attention spoil : sa mort n'est même pas terrifiante on parle d'un accident de voiture). Je dois avouez que ce qui l'as fait le plus peur avec mes amis durant le film c'est quand on a regardé nos téléphones et vu qu'on s'est pris 2-0 face à Paris en 6 minutes.Donc pour récapituler film peu intéressant avec une histoire prévisible (et sans telle sens à mes yeux) ainsi qu'une absence d'horreur je déconseille absolument à part pour ceux qui se déciderais à entrer dans le monde des films d' horreurs, à ce moment là cela permet de commencer vraiment en douceur.Bisous tout le monde et aller voir Kung fu panda 4 vous rentabiliserez mieux votre argent."
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"1,0",Julienantressangle,"Je suis allé le voir hier et c'est un vrai gâchis, on dirait que 2 histoires ont été collés l'une à l'autre et le récit perd franchement de son intérêt car ces films d'enquêtes paranormales reposent souvent sur un retournement de situation inattendu et celui-ci est cousu de fils blancs depuis la minute 25 du film. On vogue entre une horreur raté et gore et de temps en temps des scènes réellement terrifiantes et beaucoup plus suggestives (elles marchent bcp mieux). Les personnages sont bâclés, lisses, sans aucune once de profondeur. La religion est purement et simplement taclés, des personnages qui sont purement gentil deviennent purement méchants sans transition et uniquement parce que ""ca y est"" ils sont religieux. Il y des sous-textes ratés et inutiles à l'histoire sur la sexualités des personnages. Beaucoup d'indices qui devraient être des révélations apparaissent de nulle part, d'un autre côté la mort de certains personnages pourrait être expliqués par des faits paranormaux mais en fait non c'est juste des accidents ou des boloss qui se suicident parce qu'ils sont tarés (
spoiler: 
un exemple, la première scène : le curé meurt simplement d'un accident quand on y réfléchi
) pareil
spoiler: 
 la gamine est décris par tout le monde comme un monstre qui attaque les autres jeunes filles, il faut l'enfermer ! Mais non à l'écran c'est juste une gosse bizarre qui demande à être aimé elle n'est jamais méchante ou possédé
 etc... En bref, ma théorie c'est que le scénario à été réécris plusieurs fois car on à l'impression que deux versions du films ont été collés entre elles et que certains éléments dans le film sont logiques avec une partie et illogique avec l'autre, en témoigne des scènes d'horreur très gores raté d'un coté et de l'autres des scènes plus suggestives bien plus terrifiantes. L'horreur organique est soit très bien géré soit pas du tout. Les personnages sont fades et la religion n'est rien de plus qu'une secte de ""méchant"" (pour rester courtois) avide de pouvoir, 
spoiler: 
car les seuls prêtres gentils sont soit tués, soit excommunié
. Le problème est pris à l'envers. Dommage car certaines mise en scène sont vraiment inattendu et original et la photo dans ce film est à son image, des fois géniales mais surtout pourri. N'allez pas le voir au cinéma mais regardez le sur internet si vous êtes curieux de voir ce que ca donne un film charcuté."
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"1,0",Jeanmarcsanieres,"Que dire de cette daube? Nul, nul ,nul. On a tenu 50 mn avec ma femme est on est parti. C'est long, c'est chiant, il ne se passe rien, l' histoire y en a pas..... A fuir. Et il parait que c'est un film d' horreur? Interdit au moins de 16 ans? MDR."
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-229955/critiques/spectateurs/?page=5,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-304290/critiques/spectateurs/?page=1,"5,0",Hélène D.,"Excellent film digne des frères Coen. Un film parfois loufoque à la fargo! Chaque personnage est excellent entre le p’tit vendeur qui se fait dominé et voler par son frère beau gosse, la femme nostalgique d’une époque où elle était reine de concours, le pseudo détective cowboy vraiment drôle! On retrouve le très charismatique Dylan Baker en tueur déterminé.Tout est réussi."
,https://www.allocine.fr/film/fichefilm-304290/critiques/spectateurs/?page=1,"4,0",islander29,"Ouahh, quel western, un mélange détonnant de comédie, de tragédie, bref tous les ingrédients d'un film ""moderne "", D'abord le scénario est merveilleux, digne des frères Coen, sur les pas desquels le réalisateur s'est glissé visiblement....j'étais le seul à rire dans la salle, mais je n'ai aucun regret....L'histoire ne se raconte pas, elle se vit pendant deux heures, dans un bled du Texas (Laroy), touristes faites un détour....le film est bourré de malentendus, et la fin pleine de rebondissements...L'innocent c'est John Magaro, dont un inconnu empêche le suicide...Après il faut suivre, les neurones fonctionnent, l'action, embarquez jeunesse, cela se savoure...Les paysages routiers nous rappellent quel grand pays sont les états unis, je l'ai vécu, et puis il y a du cynisme dans les relations des femmes ( charmante et très adulte, Megan Stevenson)....On retrouve avec grand plaisir Steve Zahn, et un tueur au profil idéal ( Dylan Baker)....C'est par moments théâtral, plein de clins d'oeil malins à la société américaine, où même les irresponsables peuvent réussir ( Joke)....Il faut finir ce qu'on entreprend, la leçon est à retenir, même en constatant el dernier plan séquence......Moi j'ai pris mon pied, sans doute le meilleur polar depuis le début 2024.....Je conseille fortement, mais il faut apprécier la mentalité américaine, parfois peu recommandable.....En tout cas, ça nous change les idées comme un petit voyage.....N'hésitez pas...."
,https://www.allocine.fr/film/fichefilm-304290/critiques/spectateurs/?page=1,"5,0",Artkolepsy,"J'étais curieux de découvrir ce film à Reims Polar après en avoir tant entendu parler avec tous ses prix à Deauville. Et bien... c'est un bijou de film US. Avec humour et subtilité, on est embarqué dans l'aventure de ce pauvre Ray. La comédie noire laisse place à des moments plus émouvants, où les thèmes de la loyauté et de l'amitié sont traités avec profondeur et intelligence, sans jamais tomber dans l'éceuil d'un film qui se prendrait trop au sérieux. Mon coup de coeur de 2024 pour l'instant."
,https://www.allocine.fr/film/fichefilm-304290/critiques/spectateurs/?page=1,"3,0",selenie,"Un commanditaire qui se trompe et engage sansle vouloir le mauvais gars, un gars qui se dit que c'est justement la chance de changer son destin après qu'un détective looser lui a appris un secret de polichinelle... etc... En prime une bourgade saupoudré de country music et des personnages bien croqués et surtout merveilleusement interprétés. Le casting n'y est pas pour rien, bon point pour Dylan Baker en tueur méthodique dont le physique passe-partout fait merveille, et Steve Zahn en détective looser et caricatural à souhait qui sont les atouts maîtres du film. Evidemment on pense très fortement aux films des frères Coen et surtout à ""No Country for Old Men"" (2007). L'humour est plus présente encore, loosers, pathétiques les personnages semblent tous voués à l'échec. Si le rythme manque un peu de punch le scénario reste très bien écrit et peut largement tenir la dragée aux frères Coen. La référence est tout de même très présente, c'est bien, souvent savoureux dommage qu'il n'y ait pas le petit truc en plus, il manque au moins une séquence marquante ou au potentiel culte. Néanmoins on passe un excellent moment cinoche.Site : Selenie.fr"
,https://www.allocine.fr/film/fichefilm-304290/critiques/spectateurs/?page=1,"1,0",Simon Bernard,"Un tueur à gages est appelé dans une petite ville perdue du Texas, LaRoy, afin de réaliser un contrat. Présent au mauvais endroit au mauvais moment, Ray se retrouve mêlé à cette affaire malgré lui par un quiproquo. D’un caractère naïf, plutôt mou et insipide, Ray réalise grâce à un détective privé que son entourage lui ment et les deux hommes se lancent dans une enquête pour retrouver une Malette d’argent. En salle le 17 avril.
spoiler: 
""LaRoy"" est une implacable déception. L’introduction de l’oeuvre m’a rendu plein d’espoirs. On y comprend rapidement qu’il ne faut pas se fier aux apparences et j’ai eu des étoiles dans les yeux en retrouvant des mécanismes propres à l’univers de “Fargo”. Et puis patatra. l’intrigue qui se dessine devant nos yeux est d’une bêtise affligeante, il n’y a aucun suspense, les événements s’enchainent mollement, encéphalogramme plat. Les personnages sont de véritables clichés du genre, qui réalisent l’exploit d’être à la fois inspides et peu crédibles par leurs choix et leur naïveté. Un film digne d’un mauvais roman de gare."
,https://www.allocine.fr/film/fichefilm-304290/critiques/spectateurs/?page=1,"5,0",catimini,"un petit bijou d'humour décalé, d'intelligence, acteurs parfaits, tout cela agrémenté de supers morceaux de musiques...! courez le voir !!!"
,https://www.allocine.fr/film/fichefilm-304290/critiques/spectateurs/?page=1,"2,0",evariste75,"Très déçu par ce film au sujet duquel j'avais entendu des louanges...Le personnage principal est inconsistant, le scénario est touffu...Tout est pris à la rigolade...Pas mal mais assez ennuyeux..."
,https://www.allocine.fr/film/fichefilm-304290/critiques/spectateurs/?page=1,"3,5",Ufuk K,"""Laroy"" récompensé au festival de Deauville l'an dernier (Grand prix, Prix de la critique et Prix du public) est une comédie policière de bonnes factures. En effet le réalisateur Shane Atkinson livre aux spectateurs une histoire riche en rebondissements qui mélange habilement le genre de la comédie, satire, thriller et policier avec des personnages attachants et dérangés porté par la belle performance de John Magaro (First Cow, Past Lives) bien aidé par les seconds rôles (Steve Zahn et Dylan Baker) même si j'ai trouvé le scénario parfois bancal et assez confus."
